# cold uniform sphere, M=1, R=1; seed=20260821
# x y z vx vy vz mass
-0.10705568 0.925580042 0.326892626 0 0 0 1.52587891e-05
0.563836106 -0.606420666 -0.468025428 0 0 0 1.52587891e-05
-0.860300629 0.340043963 0.172253807 0 0 0 1.52587891e-05
-0.200961663 -0.87409523 0.159862759 0 0 0 1.52587891e-05
0.268694454 0.102499215 0.831043455 0 0 0 1.52587891e-05
-0.0453530269 -0.504938948 0.213429084 0 0 0 1.52587891e-05
0.484146809 0.376571949 -0.746527068 0 0 0 1.52587891e-05
0.83634338 0.352829402 -0.289435858 0 0 0 1.52587891e-05
0.166166872 -0.68513161 -0.57521213 0 0 0 1.52587891e-05
-0.501735471 0.672908574 0.130273235 0 0 0 1.52587891e-05
-0.535746809 -0.524778967 0.55008591 0 0 0 1.52587891e-05
-0.409993267 -0.0563747367 0.259732543 0 0 0 1.52587891e-05
0.385371233 -0.61380065 -0.00890388346 0 0 0 1.52587891e-05
-0.460794639 -0.381747882 -0.53639165 0 0 0 1.52587891e-05
-0.273179183 0.0436001478 -0.2619671 0 0 0 1.52587891e-05
-0.697386337 0.328139667 0.253452721 0 0 0 1.52587891e-05
0.748127962 -0.42411381 0.0108327768 0 0 0 1.52587891e-05
-0.106184041 -0.332549053 -0.386317179 0 0 0 1.52587891e-05
-0.444845958 0.56837276 0.489698011 0 0 0 1.52587891e-05
0.0981959299 0.00533443862 -0.982555607 0 0 0 1.52587891e-05
0.329415823 0.759119277 0.256642208 0 0 0 1.52587891e-05
-0.0352278931 -0.297703034 0.206215924 0 0 0 1.52587891e-05
-0.64615892 -0.329334687 -0.139661535 0 0 0 1.52587891e-05
-0.797320514 -0.00383595388 -0.435380725 0 0 0 1.52587891e-05
-0.633290587 0.31423515 0.237385609 0 0 0 1.52587891e-05
0.655757345 -0.546280079 0.038898818 0 0 0 1.52587891e-05
0.834560873 0.0454816995 0.206382114 0 0 0 1.52587891e-05
-0.319075083 0.604702098 0.255247751 0 0 0 1.52587891e-05
0.756631306 -0.334114503 0.184646928 0 0 0 1.52587891e-05
0.347557168 -0.10773715 -0.490440273 0 0 0 1.52587891e-05
-0.46470223 0.279981296 0.444347453 0 0 0 1.52587891e-05
0.927003184 -0.30160225 -0.16137412 0 0 0 1.52587891e-05
-0.636241164 -0.443041967 0.381978152 0 0 0 1.52587891e-05
0.255784994 -0.467354327 -0.835661567 0 0 0 1.52587891e-05
0.0302407751 0.479981021 -0.507365698 0 0 0 1.52587891e-05
0.634389644 0.440088432 0.236738641 0 0 0 1.52587891e-05
-0.655963769 -0.466598321 -0.222688554 0 0 0 1.52587891e-05
-0.418914199 -0.229319466 -0.0617606007 0 0 0 1.52587891e-05
0.539276311 -0.630873601 0.226645305 0 0 0 1.52587891e-05
0.629551798 0.496215433 -0.597602036 0 0 0 1.52587891e-05
0.49364769 0.245420866 -0.585948046 0 0 0 1.52587891e-05
-0.505328079 -0.391963526 0.338756697 0 0 0 1.52587891e-05
-0.165423119 -0.35565326 0.450779473 0 0 0 1.52587891e-05
0.741117112 0.0653638197 -0.176809799 0 0 0 1.52587891e-05
-0.134680617 -0.534650411 0.123578142 0 0 0 1.52587891e-05
-0.239686831 -0.0372226744 0.620916989 0 0 0 1.52587891e-05
-0.666616744 -0.208520241 0.00182590127 0 0 0 1.52587891e-05
0.140706256 -0.847675803 0.135866571 0 0 0 1.52587891e-05
-0.214193558 0.176033643 0.297991484 0 0 0 1.52587891e-05
-0.718192035 0.532389976 -0.109394335 0 0 0 1.52587891e-05
-0.280706681 0.0120332177 0.441420376 0 0 0 1.52587891e-05
0.104947537 -0.776249388 -0.270607816 0 0 0 1.52587891e-05
-0.533512876 -0.524252812 -0.196700431 0 0 0 1.52587891e-05
-0.36454446 0.492728135 -0.494078569 0 0 0 1.52587891e-05
-0.353982575 -0.620620068 -0.684069964 0 0 0 1.52587891e-05
-0.578626739 0.368604325 0.706707816 0 0 0 1.52587891e-05
-0.338943932 -0.485501236 0.500286833 0 0 0 1.52587891e-05
0.757394723 0.388559552 0.323084717 0 0 0 1.52587891e-05
0.631215025 0.0726224169 -0.386850636 0 0 0 1.52587891e-05
-0.134898879 -0.888784946 0.00214967764 0 0 0 1.52587891e-05
0.554720428 0.208564955 0.218988111 0 0 0 1.52587891e-05
-0.715876275 -0.307649188 -0.123364213 0 0 0 1.52587891e-05
0.162398584 0.369283675 0.767192842 0 0 0 1.52587891e-05
-0.0153041386 0.427774875 -0.601762258 0 0 0 1.52587891e-05
0.120031934 0.956119086 -0.129665777 0 0 0 1.52587891e-05
0.14490899 0.320598308 0.424804404 0 0 0 1.52587891e-05
-0.535783205 0.075405554 -0.456846741 0 0 0 1.52587891e-05
0.214960863 0.54866577 0.426369266 0 0 0 1.52587891e-05
-0.7690732 0.216952567 -0.137667543 0 0 0 1.52587891e-05
-0.306774395 -0.474697101 -0.603128864 0 0 0 1.52587891e-05
-0.74562751 -0.124130935 -0.45605454 0 0 0 1.52587891e-05
0.75894218 -0.31663763 -0.494980695 0 0 0 1.52587891e-05
-0.543076913 -0.16023651 -0.66258757 0 0 0 1.52587891e-05
-0.345559281 -0.265102161 -0.225484442 0 0 0 1.52587891e-05
-0.217979288 0.624870538 -0.180977268 0 0 0 1.52587891e-05
-0.0719115652 0.0390647096 0.333816489 0 0 0 1.52587891e-05
0.57359695 -0.122919745 -0.349154242 0 0 0 1.52587891e-05
0.454103949 0.0546997956 0.567278674 0 0 0 1.52587891e-05
0.558931363 0.0206581138 -0.316353654 0 0 0 1.52587891e-05
-0.200213519 -0.494818958 -0.556159081 0 0 0 1.52587891e-05
-0.1709738 0.423148649 -0.238228187 0 0 0 1.52587891e-05
0.593525885 -0.0590591408 0.785009592 0 0 0 1.52587891e-05
-0.540387331 0.24889012 0.382996838 0 0 0 1.52587891e-05
-0.601266135 0.222214119 -0.639483003 0 0 0 1.52587891e-05
-0.119623686 0.400522013 -0.0988043137 0 0 0 1.52587891e-05
-0.438788815 0.0374580544 -0.80760843 0 0 0 1.52587891e-05
0.316349584 -0.539821516 0.752145396 0 0 0 1.52587891e-05
-0.209762294 0.11516543 0.300391547 0 0 0 1.52587891e-05
0.581054968 -0.0390580814 -0.175906839 0 0 0 1.52587891e-05
0.27397444 -0.608196048 -0.311723152 0 0 0 1.52587891e-05
0.328336967 -0.0259927212 0.843170146 0 0 0 1.52587891e-05
0.258617855 0.594145849 -0.589999352 0 0 0 1.52587891e-05
-0.646944048 0.200852087 0.724702708 0 0 0 1.52587891e-05
0.353641529 -0.795596273 0.473939363 0 0 0 1.52587891e-05
0.834487008 0.0428887757 -0.43368658 0 0 0 1.52587891e-05
0.5880918 -0.120733 -0.14282407 0 0 0 1.52587891e-05
-0.611307751 -0.431044654 -0.350500176 0 0 0 1.52587891e-05
-0.582178423 -0.305723101 -0.339302999 0 0 0 1.52587891e-05
-0.254147899 0.829047802 -0.386068159 0 0 0 1.52587891e-05
-0.487003271 -0.707637402 -0.0454251103 0 0 0 1.52587891e-05
0.116612993 -0.413116183 -0.644586374 0 0 0 1.52587891e-05
0.382640196 0.662272362 -0.236213318 0 0 0 1.52587891e-05
-0.459271167 0.214674967 0.379030109 0 0 0 1.52587891e-05
0.795122512 -0.489570839 0.330533779 0 0 0 1.52587891e-05
0.279511534 0.506096136 -0.378761699 0 0 0 1.52587891e-05
-0.424684123 0.0769995392 -0.452059914 0 0 0 1.52587891e-05
0.123876464 0.821682491 0.194881466 0 0 0 1.52587891e-05
0.13925323 -0.796348434 -0.26178278 0 0 0 1.52587891e-05
0.227393811 -0.115455167 -0.570198519 0 0 0 1.52587891e-05
0.18337535 0.438999068 -0.190401754 0 0 0 1.52587891e-05
0.164984001 0.516174827 -0.657713551 0 0 0 1.52587891e-05
0.518288774 0.62670832 0.514288363 0 0 0 1.52587891e-05
-0.457624749 0.025897645 -0.147966098 0 0 0 1.52587891e-05
-0.338999798 -0.395136344 -0.230950212 0 0 0 1.52587891e-05
-0.504751511 -0.680564366 0.0258451782 0 0 0 1.52587891e-05
-0.0781445421 0.625856457 -0.267592254 0 0 0 1.52587891e-05
-0.429067059 -0.0365719484 -0.721648932 0 0 0 1.52587891e-05
0.214878538 0.616193193 0.686136277 0 0 0 1.52587891e-05
0.241107733 -0.02053583 0.117879362 0 0 0 1.52587891e-05
0.277957286 -0.254645174 0.496425391 0 0 0 1.52587891e-05
-0.139961571 0.5055445 -0.334575945 0 0 0 1.52587891e-05
0.319138295 -0.237707324 -0.344634307 0 0 0 1.52587891e-05
0.236895034 -0.532156403 0.125856365 0 0 0 1.52587891e-05
0.50949122 -0.0990556969 -0.689892702 0 0 0 1.52587891e-05
-0.30058999 -0.319077683 0.775795008 0 0 0 1.52587891e-05
0.558013367 0.579610581 -0.0614268635 0 0 0 1.52587891e-05
-0.165110036 -0.131044578 -0.791333573 0 0 0 1.52587891e-05
0.103989794 0.316724751 -0.242875423 0 0 0 1.52587891e-05
-0.116865103 -0.388012906 -0.313009823 0 0 0 1.52587891e-05
0.141596741 0.0641446265 -0.0114727917 0 0 0 1.52587891e-05
0.233735915 0.707083567 0.636021253 0 0 0 1.52587891e-05
-0.525994641 -0.371426096 0.209448686 0 0 0 1.52587891e-05
0.355105528 0.129793681 0.852293322 0 0 0 1.52587891e-05
-0.552399021 -0.470979514 0.474558222 0 0 0 1.52587891e-05
-0.580664094 -0.490577794 -0.575746002 0 0 0 1.52587891e-05
-0.0521495095 -0.223938098 -0.420973071 0 0 0 1.52587891e-05
-0.135861629 -0.685186639 -0.566051005 0 0 0 1.52587891e-05
-0.630605529 0.0381416767 -0.184410365 0 0 0 1.52587891e-05
-0.814173003 0.448498392 -0.0293831931 0 0 0 1.52587891e-05
-0.567177601 0.240693621 -0.147301108 0 0 0 1.52587891e-05
0.194075665 -0.395626704 -0.266646323 0 0 0 1.52587891e-05
0.118149681 -0.806458393 -0.14377025 0 0 0 1.52587891e-05
-0.570398619 -0.672829507 -0.263668882 0 0 0 1.52587891e-05
0.545113874 0.164567253 -0.810306554 0 0 0 1.52587891e-05
0.447936925 0.165147983 -0.478796371 0 0 0 1.52587891e-05
0.0694025722 0.0859949176 -0.56982112 0 0 0 1.52587891e-05
0.13591081 0.827966233 -0.0465044939 0 0 0 1.52587891e-05
-0.404283223 -0.190335601 0.8423226 0 0 0 1.52587891e-05
0.0159224823 0.389020116 0.855141815 0 0 0 1.52587891e-05
0.245787933 -0.0108956044 0.929662965 0 0 0 1.52587891e-05
-0.2881976 0.276967163 -0.34207668 0 0 0 1.52587891e-05
0.0797497399 0.274848725 0.813944006 0 0 0 1.52587891e-05
0.259853616 0.0548588425 0.575535893 0 0 0 1.52587891e-05
-0.633821548 0.194699869 0.704209308 0 0 0 1.52587891e-05
-0.491548755 -0.0485888734 0.714294516 0 0 0 1.52587891e-05
-0.174120808 0.215999338 0.808418502 0 0 0 1.52587891e-05
0.884283481 -0.372469135 -0.251281689 0 0 0 1.52587891e-05
-0.633654388 -0.488698228 0.0340032629 0 0 0 1.52587891e-05
-0.742967535 0.22301739 -0.016277812 0 0 0 1.52587891e-05
-0.0488375269 0.207911562 -0.16102694 0 0 0 1.52587891e-05
-0.0309096944 0.53765212 0.00704221344 0 0 0 1.52587891e-05
0.455920659 -0.0181208032 -0.324447819 0 0 0 1.52587891e-05
-0.443972798 0.00562447569 -0.164043856 0 0 0 1.52587891e-05
-0.486111507 0.0344434335 0.398196145 0 0 0 1.52587891e-05
0.250586563 0.247078068 0.524305765 0 0 0 1.52587891e-05
0.689187439 0.000337983297 0.72279979 0 0 0 1.52587891e-05
0.676963124 -0.57967438 0.180469837 0 0 0 1.52587891e-05
0.711579285 0.318643056 -0.277041314 0 0 0 1.52587891e-05
-0.569574171 -0.0406170695 -0.591700176 0 0 0 1.52587891e-05
0.678249436 0.0843120313 -0.359429072 0 0 0 1.52587891e-05
-0.0861886414 -0.89717217 0.166815969 0 0 0 1.52587891e-05
0.0732086959 0.100129382 -0.782113512 0 0 0 1.52587891e-05
-0.181268053 -0.756428486 0.382479979 0 0 0 1.52587891e-05
0.220701689 -0.00522301299 -0.701477995 0 0 0 1.52587891e-05
0.246489536 -0.756441949 -0.314557028 0 0 0 1.52587891e-05
-0.273122571 0.63862352 0.204023765 0 0 0 1.52587891e-05
0.237593826 -0.924314446 0.210899381 0 0 0 1.52587891e-05
-0.162460736 -0.429717241 -0.211846316 0 0 0 1.52587891e-05
0.733382973 0.534355727 0.0607795288 0 0 0 1.52587891e-05
0.0731327688 -0.00467894507 0.247127005 0 0 0 1.52587891e-05
0.129117375 -0.171908918 -0.709536637 0 0 0 1.52587891e-05
0.435920782 -0.20003479 0.5941421 0 0 0 1.52587891e-05
-0.691424896 0.376869128 0.0351946251 0 0 0 1.52587891e-05
0.415764933 -0.509469633 -0.30016557 0 0 0 1.52587891e-05
0.792256933 -0.52674588 -0.190391751 0 0 0 1.52587891e-05
