# cold uniform sphere, M=1, R=1; seed=20260821
# x y z vx vy vz mass
-0.10705568 0.925580042 0.326892626 0 0 0 3.05175781e-05
0.563836106 -0.606420666 -0.468025428 0 0 0 3.05175781e-05
-0.860300629 0.340043963 0.172253807 0 0 0 3.05175781e-05
-0.200961663 -0.87409523 0.159862759 0 0 0 3.05175781e-05
0.268694454 0.102499215 0.831043455 0 0 0 3.05175781e-05
-0.0453530269 -0.504938948 0.213429084 0 0 0 3.05175781e-05
0.484146809 0.376571949 -0.746527068 0 0 0 3.05175781e-05
0.83634338 0.352829402 -0.289435858 0 0 0 3.05175781e-05
0.166166872 -0.68513161 -0.57521213 0 0 0 3.05175781e-05
-0.501735471 0.672908574 0.130273235 0 0 0 3.05175781e-05
-0.535746809 -0.524778967 0.55008591 0 0 0 3.05175781e-05
-0.409993267 -0.0563747367 0.259732543 0 0 0 3.05175781e-05
0.385371233 -0.61380065 -0.00890388346 0 0 0 3.05175781e-05
-0.460794639 -0.381747882 -0.53639165 0 0 0 3.05175781e-05
-0.273179183 0.0436001478 -0.2619671 0 0 0 3.05175781e-05
-0.697386337 0.328139667 0.253452721 0 0 0 3.05175781e-05
0.748127962 -0.42411381 0.0108327768 0 0 0 3.05175781e-05
-0.106184041 -0.332549053 -0.386317179 0 0 0 3.05175781e-05
-0.444845958 0.56837276 0.489698011 0 0 0 3.05175781e-05
0.0981959299 0.00533443862 -0.982555607 0 0 0 3.05175781e-05
0.329415823 0.759119277 0.256642208 0 0 0 3.05175781e-05
-0.0352278931 -0.297703034 0.206215924 0 0 0 3.05175781e-05
-0.64615892 -0.329334687 -0.139661535 0 0 0 3.05175781e-05
-0.797320514 -0.00383595388 -0.435380725 0 0 0 3.05175781e-05
-0.633290587 0.31423515 0.237385609 0 0 0 3.05175781e-05
0.655757345 -0.546280079 0.038898818 0 0 0 3.05175781e-05
0.834560873 0.0454816995 0.206382114 0 0 0 3.05175781e-05
-0.319075083 0.604702098 0.255247751 0 0 0 3.05175781e-05
0.756631306 -0.334114503 0.184646928 0 0 0 3.05175781e-05
0.347557168 -0.10773715 -0.490440273 0 0 0 3.05175781e-05
-0.46470223 0.279981296 0.444347453 0 0 0 3.05175781e-05
0.927003184 -0.30160225 -0.16137412 0 0 0 3.05175781e-05
-0.636241164 -0.443041967 0.381978152 0 0 0 3.05175781e-05
0.255784994 -0.467354327 -0.835661567 0 0 0 3.05175781e-05
0.0302407751 0.479981021 -0.507365698 0 0 0 3.05175781e-05
0.634389644 0.440088432 0.236738641 0 0 0 3.05175781e-05
-0.655963769 -0.466598321 -0.222688554 0 0 0 3.05175781e-05
-0.418914199 -0.229319466 -0.0617606007 0 0 0 3.05175781e-05
0.539276311 -0.630873601 0.226645305 0 0 0 3.05175781e-05
0.629551798 0.496215433 -0.597602036 0 0 0 3.05175781e-05
0.49364769 0.245420866 -0.585948046 0 0 0 3.05175781e-05
-0.505328079 -0.391963526 0.338756697 0 0 0 3.05175781e-05
-0.165423119 -0.35565326 0.450779473 0 0 0 3.05175781e-05
0.741117112 0.0653638197 -0.176809799 0 0 0 3.05175781e-05
-0.134680617 -0.534650411 0.123578142 0 0 0 3.05175781e-05
-0.239686831 -0.0372226744 0.620916989 0 0 0 3.05175781e-05
-0.666616744 -0.208520241 0.00182590127 0 0 0 3.05175781e-05
0.140706256 -0.847675803 0.135866571 0 0 0 3.05175781e-05
-0.214193558 0.176033643 0.297991484 0 0 0 3.05175781e-05
-0.718192035 0.532389976 -0.109394335 0 0 0 3.05175781e-05
-0.280706681 0.0120332177 0.441420376 0 0 0 3.05175781e-05
0.104947537 -0.776249388 -0.270607816 0 0 0 3.05175781e-05
-0.533512876 -0.524252812 -0.196700431 0 0 0 3.05175781e-05
-0.36454446 0.492728135 -0.494078569 0 0 0 3.05175781e-05
-0.353982575 -0.620620068 -0.684069964 0 0 0 3.05175781e-05
-0.578626739 0.368604325 0.706707816 0 0 0 3.05175781e-05
-0.338943932 -0.485501236 0.500286833 0 0 0 3.05175781e-05
0.757394723 0.388559552 0.323084717 0 0 0 3.05175781e-05
0.631215025 0.0726224169 -0.386850636 0 0 0 3.05175781e-05
-0.134898879 -0.888784946 0.00214967764 0 0 0 3.05175781e-05
0.554720428 0.208564955 0.218988111 0 0 0 3.05175781e-05
-0.715876275 -0.307649188 -0.123364213 0 0 0 3.05175781e-05
0.162398584 0.369283675 0.767192842 0 0 0 3.05175781e-05
-0.0153041386 0.427774875 -0.601762258 0 0 0 3.05175781e-05
0.120031934 0.956119086 -0.129665777 0 0 0 3.05175781e-05
0.14490899 0.320598308 0.424804404 0 0 0 3.05175781e-05
-0.535783205 0.075405554 -0.456846741 0 0 0 3.05175781e-05
0.214960863 0.54866577 0.426369266 0 0 0 3.05175781e-05
-0.7690732 0.216952567 -0.137667543 0 0 0 3.05175781e-05
-0.306774395 -0.474697101 -0.603128864 0 0 0 3.05175781e-05
-0.74562751 -0.124130935 -0.45605454 0 0 0 3.05175781e-05
0.75894218 -0.31663763 -0.494980695 0 0 0 3.05175781e-05
-0.543076913 -0.16023651 -0.66258757 0 0 0 3.05175781e-05
-0.345559281 -0.265102161 -0.225484442 0 0 0 3.05175781e-05
-0.217979288 0.624870538 -0.180977268 0 0 0 3.05175781e-05
-0.0719115652 0.0390647096 0.333816489 0 0 0 3.05175781e-05
0.57359695 -0.122919745 -0.349154242 0 0 0 3.05175781e-05
0.454103949 0.0546997956 0.567278674 0 0 0 3.05175781e-05
0.558931363 0.0206581138 -0.316353654 0 0 0 3.05175781e-05
-0.200213519 -0.494818958 -0.556159081 0 0 0 3.05175781e-05
-0.1709738 0.423148649 -0.238228187 0 0 0 3.05175781e-05
0.593525885 -0.0590591408 0.785009592 0 0 0 3.05175781e-05
-0.540387331 0.24889012 0.382996838 0 0 0 3.05175781e-05
-0.601266135 0.222214119 -0.639483003 0 0 0 3.05175781e-05
-0.119623686 0.400522013 -0.0988043137 0 0 0 3.05175781e-05
-0.438788815 0.0374580544 -0.80760843 0 0 0 3.05175781e-05
0.316349584 -0.539821516 0.752145396 0 0 0 3.05175781e-05
-0.209762294 0.11516543 0.300391547 0 0 0 3.05175781e-05
0.581054968 -0.0390580814 -0.175906839 0 0 0 3.05175781e-05
0.27397444 -0.608196048 -0.311723152 0 0 0 3.05175781e-05
0.328336967 -0.0259927212 0.843170146 0 0 0 3.05175781e-05
0.258617855 0.594145849 -0.589999352 0 0 0 3.05175781e-05
-0.646944048 0.200852087 0.724702708 0 0 0 3.05175781e-05
0.353641529 -0.795596273 0.473939363 0 0 0 3.05175781e-05
